FID,Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,stream_density,snow_depth
1036,181,2015,297781,4691512,0.001402525,0.052010285,0.014960262,0.002571295,0.000467508,0.000818139,0.270920991,0.005610098,0.152875175,0.002571295,0,0.220546985,0.264492754,0.01028518,0.000467508,1.675358568,Reconyx,0.427094111,67.32117812,0.475417659,155.787037
1037,182,2015,288973,4702581,0.004844045,0.048676749,0.007915879,0.002126654,0.000118147,0.002362949,0.327977316,0.027055766,0.122873346,0.003189981,0.001181474,0.318761815,0.105505671,0.016776938,0.01063327,1.801347154,Browning,0.07925636,69.07687461,0.540711602,164.3244444
1038,183,2015,322883,4690669,0.007561437,0.032490548,0.011814745,0.004844045,0.000118147,0.000118147,0.343454631,0.012523629,0.107159735,0.000236295,0.001535917,0.132915879,0.073015123,0.235586011,0.036625709,1.58875714,Browning,0.293936098,56.98645243,0.486718245,156.6188889
1039,184,2015,329607,4689724,0.000708885,0.035916824,0.002599244,0.000118147,0.000118147,0,0.521502836,0.039461248,0.305293006,0.001890359,0.012523629,0.069825142,0.009215501,0.000827032,0,1.573014975,Reconyx,0.176525106,40.52457467,0.621012449,168.1611111
1040,186,2015,335601,4689612,0,0.030600189,0.000118147,0,0,0,0.617438563,0.047495274,0.299976371,0.002717391,0.000354442,0.001299622,0,0,0,1.573304971,Browning,0.322371952,23.47195967,0.79525475,176.8539683
1041,188,2015,359146,4693161,0.008270321,0.046550095,0.006852552,0.001535917,0.000118147,0,0.246810019,0.038752363,0.246928166,0.009569943,0.003780718,0.132797732,0.045486767,0.203804348,0.008742911,1.66884166,Reconyx,0.42453264,57.34089477,1.088905913,248.6333333
1042,189,2015,364263,4691303,0.000708885,0.045604915,0.002126654,0.000590737,0,0.000118147,0.386224008,0.051275992,0.362240076,0.00508034,0.001654064,0.131261815,0,0.010869565,0.002244802,1.723255736,Browning,0.725237056,51.47290485,1.014668575,301.3233333
1043,190,2015,367000,4690560,0.003389434,0.062646096,0.040790089,0.010051426,0.002103787,0.004207574,0.269985975,0.012973352,0.154043946,0.011220196,0.006545115,0.280154278,0.046633941,0.07515194,0.020102852,1.776262896,Browning,0.944319644,73.12607137,0.989578605,242.4864198
1044,191,2015,382708,4690211,0.000354442,0.041469754,0.003426276,0.000590737,0,0,0.448015123,0.052457467,0.30044896,0.007797732,0.002126654,0.122164461,0,0.0161862,0.004962193,1.882740021,Reconyx,0.794192441,56.04127284,1.023407442,334.5233333
1045,192,2015,386943,4690418,0,0.041233459,0.002835539,0.000827032,0,0,0.563681474,0.019021739,0.267958412,0.006852552,0.015004726,0.079040643,0.000236295,0.002953686,0.000354442,1.786655009,Browning,0.45299929,54.89918084,1.019261996,362.9375
1046,194,2015,408579,4690634,0.000118147,0.026937618,0.010042533,0.002717391,0.000118147,0.00649811,0.183246692,0.037570888,0.163279773,0.001535917,0.00508034,0.480269376,0.036034972,0.036271267,0.010278828,1.312226693,Reconyx,0.747353746,62.89382483,0.931975688,290.7922222
1047,195,2015,297189,4709163,0,0.073251418,0.01063327,0.003189981,0.000708885,0,0.284144612,0.024338374,0.190217391,0.008034026,0.002008507,0.111767486,0.276110586,0.014650284,0.00094518,1.657693326,Browning,0.998542945,83.60901071,0.66066524,184.5098765
1048,197,2015,425736,4690961,0.001535917,0.041824197,0.003544423,0.002008507,0.000354442,0.000708885,0.233577505,0.062854442,0.300330813,0.011696597,0.000236295,0.322188091,0,0.013350662,0.005789225,1.385430008,Browning,0.56931382,62.30308759,0.865244081,283.4066667
1049,200,2015,493613,4689229,0.000118147,0.032136106,0.004844045,0.000827032,0.000236295,0,0.445652174,0.035562382,0.241138941,0.020439509,0.002835539,0.205222117,0.003308129,0.007325142,0.000354442,1.445140004,Browning,0.920538092,66.5957782,0.657478909,331.8234568
1050,201,2015,498770,4691301,0.011696597,0.028355388,0.005789225,0.001772212,0.00047259,0,0.629135161,0.018431002,0.115075614,0.002953686,0.008861059,0.127599244,0.004135161,0.043478261,0.002244802,1.443426669,Browning,0.174409708,58.36483932,0.599257495,305.9790123
1051,202,2015,502978,4690272,0.000708885,0.035562382,0.016776938,0.004962193,0.000708885,0.000118147,0.416469754,0.033435728,0.105860113,0.004135161,0.003308129,0.358931947,0,0.013823251,0.005198488,1.405777165,Browning,0.662432416,73.88153749,0.539404521,334.1308642
1052,203,2015,510371,4690905,0.000118147,0.04076087,0.008388469,0.001417769,0,0,0.592982042,0.003308129,0.041469754,0.013705104,0.003544423,0.276819471,0.008624764,0.008270321,0.000590737,1.28861165,Browning,0.20948979,69.90390674,0.448379497,323.2644444
1053,204,2015,513483,4689983,0.000354442,0.031427221,0.004135161,0.001535917,0.000354442,0,0.594517958,0.005198488,0.03520794,0.02362949,0.009688091,0.282490548,0,0.007206994,0.004253308,1.208639979,Reconyx,0.268359797,60.49149338,0.394362428,301.0055556
1054,205,2015,521944,4690259,0.006852552,0.04442344,0.008742911,0.000827032,0.000118147,0.000118147,0.740548204,0.000708885,0.034853497,0.025047259,0.005198488,0.102551985,0,0.026228733,0.003780718,1.232622845,Browning,0.312974972,65.61121613,0.350128084,287.4744444
1055,206,2015,150641,4693350,0,0.041738929,0.011793271,0.002081165,0.000462481,0.000809342,0.37784715,0.05723205,0.122557521,0.000578102,0,0.348942074,0.027864493,0.007399699,0.000693722,1.230621656,Browning,0.659373256,52.37599723,0.543744377,350.1555556
1056,207,2015,154265,4695656,0.003189981,0.04536862,0.007325142,0.002362949,0.000236295,0.004135161,0.438917769,0.097471645,0.189035917,0.000590737,0.004489603,0.171668242,0.03426276,0.000590737,0.000354442,1.237788609,Browning,0.038975736,43.20258349,0.546145976,318.04
1057,209,2015,162081,4693977,0.000233754,0.039738195,0.012155213,0.005493221,0.002688172,0.000935016,0.286348761,0.067554932,0.187470781,0.005843852,0.000935016,0.257597008,0.112552595,0.01940159,0.001051893,1.130526662,Browning,0.581421679,50.88047374,0.518819049,355.0944444
1058,210,2015,166431,4693685,0,0.016895085,0.01157845,0.002599244,0.00094518,0,0.114839319,0.013350662,0.025401701,0.000118147,0,0.169187146,0.246573724,0.373700378,0.024810964,1.122195687,Reconyx,0.978476253,40.13074984,0.560773654,400.6666667
1059,212,2015,174827,4694676,0,0.037334594,0.011932892,0.00649811,0.001890359,0,0.461838374,0.010751418,0.138586957,0.001063327,0.000118147,0.236294896,0.05741966,0.020085066,0.0161862,1.167488558,Browning,0.697786916,49.38563327,0.61255463,362.1611111
1060,213,2015,185036,4692344,0.000118147,0.044541588,0.002717391,0.003544423,0.000236295,0,0.411389414,0.093927221,0.301984877,0.004135161,0.000118147,0.103379017,0.033553875,0.000354442,0,1.134659989,Reconyx,0.664083768,50.13390044,0.578441888,342.6277778
1061,214,2015,189838,4694662,0.003308129,0.026701323,0.007325142,0.003308129,0.000118147,0,0.373227788,0.038161626,0.139886578,0.002244802,0.001535917,0.204867675,0.101724953,0.079276938,0.018312854,1.138955729,Reconyx,0.090037917,69.47069943,0.592621267,385.1011111
1062,216,2015,225282,4695666,0.000236295,0.028473535,0.001181474,0.000354442,0,0,0.60137051,0.090028355,0.152528355,0.002953686,0.001299622,0.104442344,0.01713138,0,0,1.277407135,Browning,0.603590277,33.90831758,0.54046014,316.2377778
1063,217,2015,226176,4693922,0.000827032,0.034380907,0.002717391,0.000590737,0.000118147,0,0.601606805,0.042296786,0.114484877,0.00460775,0.002126654,0.138350662,0.047258979,0.006852552,0.003780718,1.307161467,Reconyx,0.371887249,54.42659105,0.528612852,311.4305556
1064,218,2015,232571,4692621,0.003662571,0.05694707,0.002717391,0.001299622,0.000118147,0.000236295,0.613775992,0.047258979,0.118620038,0.010987713,0.005789225,0.109050095,0.006852552,0.02268431,0,1.294969996,Browning,0.743787517,65.4536862,0.539866115,292.4507937
1065,219,2015,236112,4694001,0.015949905,0.064508507,0.005316635,0.000708885,0,0.000236295,0.617911153,0.052811909,0.212665406,0.002835539,0.002126654,0.016776938,0.004489603,0.003662571,0,1.316636682,Reconyx,0.360278272,55.13547574,0.564007372,283.43
1066,220,2015,238601,4694637,0.000827032,0.036507561,0.000708885,0.000354442,0,0,0.579040643,0.053993384,0.179938563,0.002244802,0.001063327,0.145321361,0,0,0,1.30559667,Browning,0.228130478,44.93541273,0.559312046,291.1111111
1067,222,2015,251835,4695937,0.002103787,0.038569425,0.003623188,0.000350631,0,0,0.599929874,0.109747546,0.111266947,0.004908836,0.001051893,0.12657784,0,0.001753156,0.000116877,1.260963321,Browning,0.214671628,49.16627708,0.55476644,251.0851852
1068,223,2015,255484,4694998,0.001299622,0.020085066,0.001535917,0.000236295,0,0.000590737,0.512523629,0.189154064,0.16942344,0.004253308,0.00047259,0.095581285,0,0.004844045,0,1.246412486,Browning,0.754457535,28.27662256,0.524122911,255.3733333
1069,224,2015,269755,4696100,0.000708885,0.034853497,0.00047259,0,0,0,0.563563327,0.139177694,0.15418242,0.00602552,0,0.079867675,0.015241021,0.005789225,0.000118147,1.473200023,Browning,0.839686018,50.13390044,0.456502676,268.7984127
1070,225,2015,272579,4695809,0.000118147,0.057774102,0.002481096,0.000590737,0,0,0.550094518,0.034499055,0.139532136,0.003189981,0.00649811,0.187736295,0.01205104,0.004253308,0.001181474,1.513856689,Reconyx,0.0515804,65.49306868,0.449654773,204.8246914
1071,226,2015,323701,4694356,0.01713138,0.047613422,0.002599244,0.000590737,0,0,0.411389414,0.027882798,0.12594518,0.005671078,0.001772212,0.206167297,0.037689036,0.093927221,0.021620983,1.579263349,Reconyx,0.321618888,59.11310649,0.523725118,185.2144444
1072,227,2015,328819,4692506,0.007088847,0.060137051,0.013941399,0.00602552,0.00047259,0,0.30186673,0.003662571,0.195061437,0.00508034,0.008742911,0.291587902,0.041351607,0.037807183,0.027173913,1.576211418,Browning,0.697832895,69.86452426,0.62228712,165.9333333
1073,228,2015,363851,4693573,0.000708885,0.047258979,0.008624764,0.001063327,0.000236295,0.000118147,0.450850662,0.018785444,0.299976371,0.025519849,0.000236295,0.136224008,0,0.009097353,0.001299622,1.807787163,Browning,0.76952365,69.27378702,1.047050079,279.6986111
1074,232,2015,420152,4695362,0.039224953,0.036507561,0.008270321,0.001535917,0.000236295,0.000708885,0.330222117,0.041233459,0.166824197,0.031545369,0.00047259,0.188208885,0.080812854,0.049976371,0.024220227,1.30346712,Browning,0.060087241,79.04064272,0.855675697,250.537037
1075,233,2015,424351,4693462,0,0.059900756,0.006261815,0.001299622,0.000708885,0,0.197896975,0.037807183,0.146148393,0.035680529,0.000118147,0.502717391,0,0.003780718,0.007679584,1.353218572,Reconyx,0.742483509,60.53087587,0.866668959,260.55
1076,234,2015,430200,4694613,0.012371372,0.025783328,0.002543647,0.000231241,0,0,0.168343161,0.041623309,0.600416233,0.012255752,0.000693722,0.066828535,0,0.067291016,0.001618684,1.350442835,Browning,0.892350955,47.17308359,0.826038212,351.96
1077,236,2015,471080,4692788,0.001535917,0.042060491,0.008270321,0.00094518,0.000118147,0.000708885,0.467273157,0.043596408,0.296550095,0.004962193,0.002362949,0.121455577,0,0.008861059,0.001299622,1.477932845,Browning,0.979068198,54.58412098,0.740276203,325.5955556
1078,237,2015,474725,4692922,0,0.040170132,0.010396975,0.002717391,0.000118147,0.00094518,0.334829868,0.040524575,0.262759924,0.00094518,0.003780718,0.265122873,0.004135161,0.033081285,0.00047259,1.454087496,Browning,0.628718865,71.24291115,0.731794447,305.0877778
1079,238,2015,492746,4695158,0.001417769,0.022448015,0.01110586,0.00094518,0,0.000118147,0.48889414,0.03981569,0.298676749,0.008152174,0.003189981,0.103969754,0.004017013,0.015831758,0.001417769,1.481007516,Browning,0.558076006,49.93698803,0.654308508,349.952381
1080,239,2015,495024,4695063,0.000118147,0.024810964,0.006379962,0.001181474,0,0,0.562618147,0.027646503,0.27918242,0.006734405,0.004135161,0.075496219,0,0.011696597,0,1.466660023,Browning,0.761262855,44.93541273,0.637399991,341.5152778
1081,240,2015,499951,4695260,0.001181474,0.028591682,0.006261815,0.000590737,0,0,0.608931947,0.035326087,0.219517958,0.006261815,0.003898866,0.082112476,0,0.007088847,0.000236295,1.472769993,Browning,0.255792893,45.88059231,0.60983031,329.78
1082,241,2015,501461,4695259,0,0.036231884,0.004324451,0.000818139,0,0,0.631837307,0.031790556,0.217274427,0.008415147,0.003272557,0.05656849,0,0.009467041,0,1.480693984,Browning,0.016199782,46.47810503,0.598775854,325.8011111
1083,242,2015,510442,4695696,0.000118147,0.040170132,0.019376181,0.002953686,0.000118147,0,0.462901701,0.029536862,0.099125709,0.009451796,0.002599244,0.305174858,0.013823251,0.013114367,0.001535917,1.395107167,Browning,0.350789866,73.44833018,0.49800591,306.1222222
1084,243,2015,514615,4694553,0.000708885,0.029655009,0.005671078,0.002126654,0.000236295,0.000118147,0.618856333,0.001063327,0.030954631,0.024102079,0.005434783,0.254725898,0,0.019612476,0.006734405,1.316488345,Browning,0.681613585,63.76023945,0.447079897,311.4811111
1085,244,2015,518885,4694182,0.000354442,0.04584121,0.006261815,0.000827032,0.000118147,0,0.72731569,0.010751418,0.040406427,0.009097353,0.007325142,0.138350662,0.00555293,0.007797732,0,1.232639949,Browning,0.704340304,67.85601764,0.406240693,317.7555556
1086,245,2015,521413,4695306,0.016479663,0.030271155,0.004791959,0.001051893,0,0,0.741467976,0.006895746,0.019752221,0.004791959,0.001753156,0.152407667,0,0.017297803,0.003038803,1.248631696,Browning,0.221663182,61.75003896,0.412857337,320
1087,246,2015,139047,4698525,0.060137051,0.049031191,0.008861059,0.002126654,0.000708885,0,0.467982042,0.031309074,0.131734405,0.001417769,0.000708885,0.090028355,0.010042533,0.111767486,0.034144612,1.46026663,Browning,0.493052049,58.6405167,0.479508852,374.7444444
1088,248,2015,150672,4698485,0.000708885,0.049267486,0.008270321,0.003189981,0.00047259,0,0.400165406,0.0393431,0.286271267,0.001181474,0.001535917,0.172258979,0.036862004,0.00047259,0,1.479670008,Reconyx,0.6090345,60.80655325,0.54505824,403.1433333
1089,249,2015,153689,4698497,0.001890359,0.046195652,0.003662571,0.001417769,0,0.001535917,0.547140832,0.043714556,0.204395085,0.002717391,0.00460775,0.115784499,0.025756144,0.00094518,0.000236295,1.387090007,Reconyx,0.470178104,51.43352237,0.559058477,387.08
1090,250,2015,161087,4697607,0.000708885,0.013586957,0.009569943,0.001890359,0.000236295,0,0.236767486,0.083293951,0.19813327,0.000827032,0,0.210775047,0.225543478,0.016895085,0.001772212,1.148778033,Browning,0.491988176,45.48676749,0.549557602,385.6222222
1091,251,2015,165759,4698512,0.000350631,0.067788686,0.050140252,0.02968677,0.005376344,0,0.151823282,0.02173913,0.089761571,0,0.002337541,0.381019168,0.158835905,0.035764376,0.005376344,1.151767152,Reconyx,0.079880461,48.4650148,0.57724457,398.6666667
1092,255,2015,184345,4697934,0.001417769,0.052930057,0.00508034,0.002481096,0.00047259,0,0.267485822,0.036980151,0.113775992,0.001417769,0.000827032,0.457939509,0.020912098,0.032372401,0.005907372,1.210275014,Browning,0.756280953,79.23755514,0.621534457,401.5177778
1093,257,2015,226185,4698797,0.000827032,0.036271267,0.002717391,0.000590737,0,0,0.707348771,0.051275992,0.081639887,0,0.001417769,0.10739603,0.009924386,0.000354442,0.000236295,1.272489991,Reconyx,0.771848457,47.96786389,0.576349124,306.0155556
1094,258,2015,247502,4697587,0.019886692,0.058272633,0.004740432,0.002196786,0,0.000231241,0.301190889,0.26326743,0.256561452,0,0.002659267,0.085212163,0,0.003006128,0.002774887,1.272541662,Browning,0.619449138,52.06767642,0.596253438,242.8688889
1095,259,2015,250551,4699306,0.003662571,0.046786389,0.004253308,0.001299622,0.000236295,0.001299622,0.402055766,0.102551985,0.228969754,0.003544423,0.000118147,0.181120038,0,0.022093573,0.002008507,1.281306005,Reconyx,0.284675646,54.34782609,0.596395224,233.4888889
1096,261,2015,266928,4699061,0.009806238,0.040879017,0.000590737,0,0,0,0.656309074,0.111058601,0.09073724,0.008624764,0.002008507,0.070415879,0.001417769,0.00602552,0.002126654,1.369686663,Browning,0.440281095,47.57403907,0.50244416,262.8344444
1097,262,2015,269523,4696692,0.001299622,0.040406427,0.000354442,0.000236295,0,0,0.559073724,0.194234405,0.174740076,0.001535917,0.000118147,0.01110586,0,0.01665879,0.000236295,1.468249997,Browning,0.64993737,39.06742281,0.460931016,279.2244444
1098,264,2015,386251,4697314,0.004908836,0.079242637,0.013674614,0.001870033,0,0,0.398901356,0.017882188,0.251753156,0.001636279,0.001051893,0.134408602,0,0.084735858,0.009934549,1.919407129,Browning,0.755862391,79.6322269,1.058014035,294.8255556
1099,265,2015,390694,4698637,0.000350631,0.034478728,0.004441328,0.000818139,0,0,0.292893876,0.082515194,0.424380552,0.001519402,0.000818139,0.090462833,0,0.055049088,0.01227209,1.845853368,Reconyx,0.126496505,39.85507246,0.987408842,384.7791667
1100,271,2015,425438,4699091,0.006545115,0.031439925,0.009233287,0.003038803,0,0.00198691,0.183847592,0.099579243,0.370383357,0.002921926,0.002571295,0.178705002,0.014375877,0.093384759,0.00198691,1.345952511,Reconyx,0.580263027,60.11376032,0.839809886,329.0703704
1101,273,2015,469938,4698793,0.000708885,0.034144612,0.006734405,0.003071834,0.000827032,0.000118147,0.45923913,0.032963138,0.265713611,0.002717391,0,0.120864839,0.02221172,0.046195652,0.004489603,1.495783349,Browning,0.272475419,41.78481411,0.722313926,306.7382716
1102,274,2015,475513,4699216,0.005960729,0.052360916,0.005960729,0.000818139,0,0,0.495324918,0.013557737,0.203950444,0.008999532,0.00397382,0.18197756,0,0.019752221,0.007363254,1.483635008,Browning,0.949525619,68.87953873,0.726449158,319.7022222
1103,275,2015,478310,4697985,0,0.025898948,0.008902763,0.001156203,0,0,0.546074691,0.042432651,0.20985085,0.005665395,0.001965545,0.121632559,0,0.034570471,0.001849925,1.533653339,Browning,0.002901737,53.76344086,0.752641584,337.3666667
1104,276,2015,513897,4699243,0.003189981,0.029064272,0.004135161,0.000236295,0.000118147,0.002481096,0.478615312,0.103379017,0.168478261,0.001890359,0.007561437,0.120982987,0.032608696,0.046431947,0.000827032,1.345678534,Browning,0.980640777,67.06836799,0.528103203,332.3344444
1105,277,2015,540347,4698153,0,0.063917769,0.008388469,0.00094518,0,0,0.264768431,0.149456522,0.370628544,0.004017013,0.001417769,0.133388469,0,0.002835539,0.000236295,1.387756666,Reconyx,0.504265972,65.25677379,0.434388657,217.8588889
1106,278,2015,544028,4695818,0.01157845,0.052339319,0.026701323,0.004962193,0.001535917,0.011224008,0.158553875,0.193171078,0.279536862,0.007325142,0.003189981,0.184073724,0.03981569,0.014886578,0.01110586,1.365142856,Reconyx,0.924273543,81.83679899,0.386436038,162.68
