Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,snow_depth,deer
456,2015,305387,4737311,0.000656784,0.035888534,0.006520923,0.001548133,4.69E-05,0.000140739,0.654109589,0.020031901,0.103677988,0.00872584,0.002767874,0.092700319,0.046115594,0.024910865,0.002158003,1.75919733,Reconyx,0.212590014,46.24069557,284.08,NA
458,2015,468392,4737737,0.003920642,0.041709967,0.001039206,0.000236183,9.45E-05,0,0.423807274,0.111431271,0.175011809,0.006943788,0.006802078,0.14222957,0.001086443,0.079546528,0.006140765,1.411009312,Browning,0.131661405,62.66729649,350.060101,NA
460,2015,482900,4736545,0.008819666,0.049540251,0.005817226,0.001125915,0.000187652,0,0.42986489,0.089932445,0.155376243,0.007740664,0.003940702,0.20153875,0.007083881,0.035794708,0.003237005,1.303161327,Browning,0.887871766,66.44461125,310.2550926,NA
461,2015,486149,4736473,0.001521998,0.042711058,0.0082283,0.001902497,0.000142687,0,0.338596908,0.074292509,0.11548157,0.00608799,0.004280618,0.255267539,0.034149822,0.10706302,0.010273484,1.341138124,Browning,0.425536026,54.42726912,344.3251208,NA
462,2015,503738,4736271,0.004832051,0.052730343,0.004316007,0.001454307,4.69E-05,0,0.351519985,0.043300807,0.08233252,0.004785138,0.006661663,0.334115219,0.011681366,0.084865828,0.017357853,1.395150654,Browning,0.559004033,63.535998,381.8884058,NA
463,2015,505582,4736779,0.004550572,0.046772378,0.003799962,0.001829612,0.000234566,0,0.488553199,0.056577219,0.092606493,0.005582661,0.002627135,0.23343967,0.002627135,0.056014262,0.004785138,1.399048584,Browning,0.055440397,62.59773566,384.2737374,NA
464,2015,522217,4737227,0.0014171,0.054652811,0.011289561,0.004204062,0.000330657,0,0.487623996,0.043316013,0.103684459,0.012517714,0.003164856,0.191544639,0.024043458,0.055030704,0.007179972,1.410425989,Browning,0.740202745,60.62037474,345.8115556,NA
465,2015,524795,4737755,0.000797523,0.039500844,0.010602364,0.003659223,0.000140739,0,0.611747044,0.024019516,0.068352411,0.009101145,0.001641959,0.164336649,0.001688872,0.056155001,0.008256709,1.458793572,Browning,0.082288496,57.45293051,380.0976852,NA
467,2015,304557,4740757,0.003049353,0.03401201,0.009992494,0.001219741,0.000281479,4.69E-05,0.479780447,0.044332895,0.191311691,0.007365359,0.000187652,0.111606305,0.050009383,0.059016701,0.007787577,1.806321434,Reconyx,0.844263297,51.6200663,242.488,NA
468,2015,309989,4740222,0.233111278,0.05193282,0.016044286,0.002720961,0.000375305,0.000234566,0.30554513,0.003659223,0.068680803,0.009288797,0.000938262,0.249953087,0.05357478,0.003518484,0.000422218,1.790023986,Browning,0.412099783,56.49903046,214.7313131,NA
469,2015,467588,4739888,0.002392569,0.040673672,0.002392569,0.000516044,0.000140739,0,0.459185588,0.039876149,0.091292926,0.019515857,0.013229499,0.252017264,0.013276412,0.054653781,0.01083693,1.439587142,Reconyx,0.085298518,69.80671796,338.6831111,NA
470,2015,470925,4741553,0.000703697,0.05554513,0.002955526,0.000516044,0,0,0.453321449,0.075483205,0.123053106,0.015903547,0.009851755,0.160114468,0.012619628,0.086883093,0.003049353,1.418389998,Reconyx,0.049243796,79.72102333,351.7328704,NA
472,2015,483337,4740535,0.002064177,0.06140927,0.004878964,0.000985175,4.69E-05,0.000140739,0.519187465,0.06276975,0.124507412,0.011493714,0.004456746,0.153640458,0.015246763,0.034903359,0.004269094,1.311564356,Browning,0.465069456,66.36642272,312.7527778,NA
473,2015,485817,4740385,0.002533308,0.041048977,0.003987615,0.001032089,0.000187652,0.000140739,0.472555827,0.066898105,0.132576468,0.006286358,0.003471571,0.229170576,0.013651717,0.022518296,0.003940702,1.327469979,Browning,0.061609643,63.97385376,338.9459596,NA
474,2015,491299,4740702,0.002720961,0.03115031,0.003283918,0.000703697,4.69E-05,0,0.596453368,0.069103021,0.080362169,0.011259148,0.005488835,0.148573841,0.0028617,0.043253894,0.004738225,1.361611319,Browning,0.229209232,59.29817977,384.7724638,NA
475,2015,503389,4741374,0.017967724,0.039829236,0.004832051,0.001548133,0.000469131,0,0.376290111,0.044661287,0.128635767,0.004222181,0.004550572,0.262009758,0.027350347,0.083364609,0.004269094,1.366879267,Browning,0.636951114,55.57640583,401.0671958,NA
476,2015,506504,4740439,0.018718334,0.046678551,0.011212235,0.003471571,0.000985175,0.000375305,0.33594483,0.046443986,0.089134922,0.002439482,0.000891349,0.260696191,0.067930193,0.100628636,0.01444924,1.378419352,Browning,0.486864836,55.71714518,382.7912037,NA
477,2015,408468,4748727,0.000236183,0.053330184,0.034435522,0.020642419,0.002314596,0.000236183,0.353944261,0.01582428,0.028625413,0.03051488,0.003873406,0.174444969,0.237175248,0.0412376,0.003164856,2.106760049,Reconyx,0.599473277,59.97480712,373.52,NA
478,2015,412019,4748960,0.000187652,0.04996247,0.021955339,0.004597485,0.000516044,0,0.420763746,0.025849127,0.039782323,0.039219366,0.007318446,0.18708951,0.133608557,0.058172265,0.010977669,2.130391926,Browning,0.283215657,66.36642272,405.228,NA
479,2015,467299,4745763,0,0.04378838,0.010155881,0.003495513,0.000188947,0.000330657,0.181577704,0.0279641,0.04435522,0.004581956,0.007463392,0.273075106,0.110439301,0.274444969,0.018138876,1.457832124,Reconyx,0.577799428,37.28546686,336.7328704,NA
480,2015,472744,4743707,0.004015116,0.054888994,0.001889466,0.000330657,4.72E-05,0,0.530042513,0.072272083,0.139914974,0.003212093,0.005384979,0.048228625,0,0.136041568,0.003731696,1.421525995,Browning,0.55178604,71.79971658,368.7205128,NA
484,2015,359247,4771684,0.009163911,0.051204535,0.005573925,0.00155881,0.00014171,0.000472367,0.123618328,0.00113368,0.007227208,0.00113368,0.003353803,0.059282003,0.375011809,0.309163911,0.051960321,1.632306896,Reconyx,0.16269347,38.15147221,328.2591111,NA
485,2015,405585,4750750,0.002172886,0.043977326,0.015021256,0.003684459,0.00028342,4.72E-05,0.580916391,0.007038262,0.032782239,0.017241379,0.002314596,0.171138403,0.0559282,0.064052905,0.003401039,2.55264146,Browning,0.807417764,52.85781767,397.2634259,NA
486,2015,409769,4752137,0.000188947,0.062305149,0.029475673,0.016202173,0.003023146,0.000377893,0.433868682,0.028294757,0.030987246,0.032404346,0.005290505,0.168493151,0.143977326,0.04378838,0.001322626,2.81106644,Reconyx,0.496342622,80.42827901,406.5722222,NA
487,2015,355309,4775554,0.003947681,0.053317479,0.0078478,0.001426873,0.00019025,0,0.149726516,0.001521998,0.015552913,0.000332937,0.000332937,0.054601665,0.465255648,0.240903686,0.005041617,1.603325628,Reconyx,0.422229929,46.07213635,336.6004444,NA
488,2015,359413,4775631,0.004375743,0.063781213,0.005279429,0.001284185,0.000142687,0,0.214839477,0.004185493,0.017074911,0.002901308,0.000856124,0.071676576,0.380927467,0.218644471,0.014030916,1.619383775,Browning,0.805400657,65.74712644,356.3288889,NA
489,2015,363280,4775727,0.015012197,0.05132295,0.006943141,0.001172828,4.69E-05,0,0.082379433,0.001219741,0.008538187,0.003049353,0.000328392,0.045083505,0.379386376,0.397025708,0.008491274,1.618219344,Browning,0.414994977,33.574154,334.0337778,NA
490,2015,455868,4775575,0.001548133,0.058125352,0.025520736,0.019187465,0.002158003,9.38E-05,0.154672546,0.022705949,0.022283731,0.006520923,0.001923438,0.376806155,0.228419966,0.07449803,0.005535748,2.051226288,Browning,0.530566932,61.39363233,280.2656566,NA
491,2015,460136,4774809,0.002204916,0.050243948,0.01731094,0.009007318,0.000422218,0.000140739,0.262009758,0.053058735,0.022471383,0.02167386,0.004785138,0.359635954,0.04696003,0.146509664,0.003565397,2.243003988,Reconyx,0.871487653,94.8895978,285.4621212,NA
492,2015,462913,4775341,0.002017264,0.058453744,0.016794896,0.007599925,0.000187652,4.69E-05,0.238318634,0.043488459,0.027068868,0.020970163,0.003518484,0.4306155,0.050290861,0.094342278,0.006286358,2.393477815,Browning,0.13338238,82.17614312,279.9835556,NA
493,2015,412975,4754383,0.000330657,0.045914029,0.010769957,0.002220123,0.00014171,0.000755786,0.475862069,0.025649504,0.022248465,0.029428436,0.006613132,0.216532829,0.128058573,0.034718942,0.000755786,2.981327359,Reconyx,0.257648327,69.21744607,390.5709402,NA
496,2015,324736,4779463,0.001829612,0.066053669,0.021110903,0.003799962,0.000656784,0.000234566,0.182773503,0.010461625,0.034903359,0.000797523,0.00136048,0.20078814,0.347626196,0.120519797,0.007083881,1.903777345,Reconyx,0.540687903,66.56971289,288.3813333,NA
497,2015,455604,4756924,0.001032089,0.044473635,0.006614749,0.003518484,0.000703697,0,0.257740664,0.007130794,0.013604804,0.030821918,0.026365172,0.14313192,0.451116532,0.011446801,0.002298743,1.68048713,Browning,0.058152805,58.32864202,357.649537,NA
498,2015,332223,4779069,0.00056684,0.052290978,0.009069438,0.002314596,0.000188947,0,0.336136042,0.010061408,0.043693906,0.001653283,0,0.147094946,0.206849315,0.185214927,0.004865376,1.81076358,Browning,0.213771561,79.97165801,280.7623188,NA
499,2015,355483,4779652,0.006849315,0.051510602,0.006192531,0.002158003,0.000140739,4.69E-05,0.250656784,0.005817226,0.024019516,0.005301182,0.000609871,0.085851004,0.438309251,0.117423532,0.00511353,1.544696234,Reconyx,0.467048603,65.55326203,336.1222222,NA
500,2015,359472,4779353,0.009447331,0.047000472,0.004345772,0.0014171,0.000188947,0,0.262116202,0.001180916,0.017997166,0.003023146,0.000236183,0.106943788,0.348181389,0.192111479,0.005810109,1.579466394,Browning,0.761254964,76.01952448,324.9862222,NA
501,2015,442716,4780525,0.00872584,0.032979921,0.010555451,0.004269094,0.000938262,0.000422218,0.23404954,0.045787202,0.021908426,0.011399887,0.004269094,0.255395008,0.040814412,0.316710452,0.011775192,1.600266248,Reconyx,0.786858986,70.66679177,356.9291667,NA
502,2015,447359,4778640,4.69E-05,0.043535372,0.020688685,0.004550572,0.001407394,4.69E-05,0.278945393,0.01956277,0.008069056,0.007646838,0.005535748,0.376712329,0.121974104,0.10339651,0.007881404,1.755096227,Browning,0.436977847,72.91862138,363.7642512,NA
503,2015,458894,4779204,0.001407394,0.049915556,0.01806155,0.011071496,0.002204916,0.000562957,0.210358416,0.029977482,0.022893601,0.012244324,0.007365359,0.307703134,0.196706699,0.126149371,0.003377744,2.11558497,Reconyx,0.471159813,89.21311065,268.3916667,NA
504,2015,463381,4779425,0.000234566,0.05629574,0.023878777,0.004409833,0.000469131,0,0.405047851,0.036029274,0.020407206,0.01881216,0.003283918,0.277491087,0.03912554,0.113060612,0.001454307,2.253910653,Browning,0.496666386,96.79739789,282.5262626,NA
505,2015,467372,4779412,0.002361833,0.072980633,0.048653755,0.022153991,0.01256495,0.001086443,0.458101086,0.047567312,0.031176193,0.021445442,0.014785073,0.153424658,0.004109589,0.106849315,0.002739726,2.56419783,Browning,0.482032665,96.11084869,285.3318182,NA
507,2015,316892,4783652,0.001548133,0.054137737,0.013745543,0.001688872,0.000562957,4.69E-05,0.219787953,0.007740664,0.045740289,0.001407394,0.000797523,0.1892006,0.262103584,0.183336461,0.018155376,1.936361329,Browning,0.035285481,71.91780822,238.1821256,NA
508,2015,320156,4783658,0.00099197,0.048889939,0.011053377,0.002550779,0.000661313,0,0.274303259,0.006707605,0.049456778,0.002172886,0.00042513,0.216769013,0.237978271,0.135569202,0.012470477,1.680331985,Browning,0.37148991,71.9571721,261.3493333,NA
509,2015,324259,4782809,0.000140739,0.056389567,0.019844248,0.003753049,0.000891349,0.000140739,0.215518859,0.014355414,0.063989491,0.002580221,0.00075061,0.155986114,0.345562019,0.11498405,0.00511353,1.702453995,Browning,0.183030931,73.84124601,279.5884444,NA
510,2015,444787,4759885,0.002580221,0.045036592,0.006708576,0.002439482,0.000469131,0,0.295083505,0.036592231,0.035935448,0.012291237,0.024676299,0.291658848,0.143976356,0.098329893,0.004222181,1.822128018,Browning,0.849425744,57.34346657,383.5272727,NA
511,2015,332705,4782885,0.012854194,0.050713079,0.010039407,0.002767874,0.000281479,0.000609871,0.240195159,0.008209795,0.036029274,0.001079002,0.001876525,0.103865641,0.264824545,0.261071496,0.005582661,1.609274277,Browning,0.93476948,65.97548008,318.1981481,NA
512,2015,447684,4759939,4.72E-05,0.047803496,0.008266415,0.002456306,0.00014171,0,0.323712801,0.019839395,0.037411431,0.014785073,0.015871516,0.283986774,0.234104865,0.010675484,0.000897496,1.801832684,Browning,0.268090784,57.43977326,346.6429293,NA
513,2015,452702,4760147,0.000713436,0.054839477,0.024922711,0.011129608,0.00294887,0,0.216884661,0.022687277,0.048989298,0.02097503,0.010035672,0.248561237,0.314625446,0.022021403,0.000665874,1.791505329,Browning,0.1404096,58.99326199,324.24,NA
514,2015,457080,4758636,0.000140739,0.044802027,0.009851755,0.004222181,0.000891349,0,0.227763183,0.006708576,0.017170201,0.021767686,0.021720773,0.20740289,0.402983674,0.029367611,0.005207356,1.732632824,Reconyx,0.512836958,53.21511228,341.8493333,NA
515,2015,444296,4784850,0.054606868,0.046162507,0.009148058,0.003659223,0.000234566,0.000375305,0.247372865,0.009804841,0.011118409,0.007365359,0.010320886,0.18497842,0.124460499,0.281713267,0.008678927,1.519273596,Browning,0.956974516,80.36216926,348.0492754,NA
516,2015,448548,4782591,0.015304676,0.040623524,0.01554086,0.003826169,0.00127539,0,0.283042041,0.039537081,0.017666509,0.008549835,0.007368918,0.225082664,0.225885687,0.112517714,0.003778932,1.821678109,Reconyx,0.817329031,81.65643206,356.4314815,NA
517,2015,455709,4762575,0.000469131,0.042878589,0.004597485,0.001970351,0.000328392,0,0.277068868,0.004081441,0.01670107,0.010883843,0.016607243,0.254832051,0.360339651,0.008115969,0.001125915,1.830578752,Browning,0.680846507,59.86113717,355.8226852,NA
518,2015,340849,4775579,0.002533308,0.047147682,0.009054232,0.002674048,0.000375305,0.001125915,0.104663164,0.003237005,0.016091199,0.001548133,0.002204916,0.071401764,0.484612498,0.242259336,0.011071496,1.781542517,Browning,0.537215158,33.82435729,331.8212121,NA
519,2015,321088,4787034,0.001180916,0.063297119,0.044827586,0.022390175,0.005526689,0.00014171,0.219603212,0.001606046,0.032451582,0.003920642,0.001936703,0.17331129,0.295795938,0.125413321,0.008597071,1.437429339,Browning,0.008024243,73.67343725,283.0101449,NA
520,2015,324047,4786971,0.001936703,0.063769485,0.038497874,0.020453472,0.010439301,0.00014171,0.229428436,0.007321682,0.049315068,0.002031176,0.001464336,0.149031649,0.28502598,0.135663675,0.005479452,1.384914361,Browning,0.964791988,71.94142655,276.3121212,NA
521,2015,336000,4779504,0.001369863,0.050732168,0.007038262,0.00099197,9.45E-05,0,0.340009447,0.009730751,0.032451582,0.004298536,0.010439301,0.109116675,0.244544166,0.185073217,0.004109589,1.762625337,Browning,0.400330064,84.17572036,290.6469697,NA
522,2015,339916,4779229,0.00470868,0.050225922,0.007990488,0.001284185,0.000285375,0,0.231676576,0.008561237,0.029583829,0.002092747,0.005041617,0.091510107,0.270154578,0.292413793,0.004470868,1.739569979,Reconyx,0.413548859,61.56163298,339.6227273,NA
523,2015,355705,4787701,0.008408125,0.048748229,0.01242324,0.005290505,0.002314596,0.00014171,0.545205479,0.004251299,0.026169107,0.008124705,0.004487482,0.082286254,0.066981578,0.169674067,0.015493623,1.329590654,Browning,0.409690746,95.87466541,334.8417778,NA
524,2015,358292,4787008,0.005770313,0.051651342,0.015340589,0.005301182,0.000281479,9.38E-05,0.44656596,0.012009758,0.028617001,0.006708576,0.002486395,0.076796772,0.171748921,0.164008257,0.012619628,1.393882147,Browning,0.321545376,85.03784325,341.5586667,NA
525,2015,363026,4787073,0.001228153,0.056731223,0.010439301,0.001653283,0.000377893,0,0.404676429,0.007746812,0.024043458,0.005810109,0.000755786,0.070949457,0.229617383,0.180585735,0.005384979,1.465619363,Browning,0.738047633,93.56006928,354.6850242,NA
526,2015,468305,4788228,0.00028342,0.12923949,0.022295701,0.016438356,0.009683514,0,0.34081247,0.092725555,0.031601323,0.01624941,0.010203118,0.195134624,0.094945678,0.036797355,0.003589986,1.788429277,Reconyx,0.954253526,57.06188002,417.0586667,NA
527,2015,355327,4791216,0.004440246,0.045252716,0.006424185,0.004581956,0.002739726,0,0.582286254,0.003212093,0.048275862,0.005243269,0.005243269,0.067359471,0.122579121,0.096504487,0.005857345,1.201382135,Reconyx,0.322150123,81.07384664,328.0157407,NA
528,2015,358667,4791919,0.003070383,0.055314124,0.0132735,0.004204062,0.000661313,0,0.405857345,0.010722721,0.034813415,0.003495513,0.007794048,0.089749646,0.273641946,0.095276334,0.00212565,1.239260009,Browning,0.307233655,76.06676114,285.6459596,NA
529,2015,362873,4791081,0.001641959,0.059063614,0.009570276,0.0028617,0.001454307,4.69E-05,0.442625258,0.005441922,0.039219366,0.003471571,0.001407394,0.072199287,0.165790955,0.191358604,0.003846876,1.334637855,Browning,0.943390205,95.26490273,326.4615741,NA
530,2015,429415,4790180,0.003731696,0.063249882,0.004440246,0.001180916,0,0,0.294945678,0.399622107,0.064808692,0.017146906,0.005054322,0.041898914,4.72E-05,0.098393954,0.005479452,1.119650626,Browning,0.808338774,80.19209573,384.1679487,NA
531,2015,431537,4789565,0.004534719,0.053944261,0.002220123,0.00042513,0,0.000236183,0.370146434,0.313367974,0.063958432,0.008597071,0.007085498,0.029711856,0,0.126783184,0.018989136,1.125518098,Reconyx,0.222900479,76.44465439,408.3148148,NA
532,2015,436866,4791048,0.004316007,0.020031901,0.002580221,0.000516044,0,4.69E-05,0.375867893,0.270970163,0.068915369,0.013417151,0.015715894,0.008491274,0.007365359,0.195299306,0.016466504,1.154136411,Browning,0.792575793,69.79108025,401.9363248,NA
533,2015,466852,4791062,0.060651866,0.060273973,0.011431271,0.005668399,0.00085026,0.00155881,0.417288616,0.083467171,0.054652811,0.009447331,0.011761927,0.181247048,0.068965517,0.030325933,0.002409069,1.59620572,Browning,0.945401854,66.60368446,421.2134259,NA
534,2015,470792,4790246,0.000328392,0.046584725,0.007083881,0.000844436,0,0,0.421655095,0.152655282,0.053011822,0.002720961,0.006145618,0.282651529,0.013041847,0.012056671,0.001219741,1.740394664,Browning,0.657188455,52.68343029,417.8925926,NA
535,2015,474779,4790905,0.000656784,0.029133046,0.002908613,0.001079002,0,0,0.54696003,0.113670482,0.059767311,0.010696191,0.010883843,0.196659786,0.007459186,0.017733158,0.002392569,1.777110664,Reconyx,0.451671628,51.3385876,364.5102222,NA
536,2015,359260,4794567,0.001032089,0.056858698,0.00872584,0.001548133,9.38E-05,0,0.350253331,0.012244324,0.039969976,0.002064177,0.000375305,0.099502721,0.293066241,0.132482642,0.001782698,1.137726468,Browning,0.2132111,70.60424095,270.4707071,NA
537,2015,362950,4795069,0.008644308,0.072413793,0.010958904,0.002409069,0.00028342,9.45E-05,0.480349551,0.014170997,0.054983467,0.005148795,0.003117619,0.033632499,0.195795938,0.113934813,0.004062352,1.18467285,Browning,0.350409193,81.19981105,291.0905983,NA
